Date,Year_Month,Commodity,Unit,City,Price_PKR
2025-03-01,2025-03,Potatoes,1 Kg,Karachi,67.84
2025-03-01,2025-03,Potatoes,1 Kg,Hyderabad,56.3
2025-03-01,2025-03,Potatoes,1 Kg,Sukkur,51.15
2025-03-01,2025-03,Potatoes,1 Kg,Larkana,53.13
2025-03-01,2025-03,Potatoes,1 Kg,Peshawar,83.53
2025-03-01,2025-03,Potatoes,1 Kg,Bannu,60.77
2025-03-01,2025-03,Potatoes,1 Kg,Quetta,54.38
2025-03-01,2025-03,Potatoes,1 Kg,Khuzdar,81.5
2025-03-01,2025-03,Onions,1 Kg,National Average,69.8
2025-03-01,2025-03,Onions,1 Kg,Islamabad,94.1
2025-03-01,2025-03,Onions,1 Kg,Rawalpindi,87.95
2025-03-01,2025-03,Onions,1 Kg,Gujranwala,74.81
2025-03-01,2025-03,Onions,1 Kg,Sialkot,73.85
2025-03-01,2025-03,Onions,1 Kg,Lahore,71.9
2025-03-01,2025-03,Onions,1 Kg,Faisalabad,58.21
2025-03-01,2025-03,Onions,1 Kg,Sargodha,56.23
2025-03-01,2025-03,Onions,1 Kg,Multan,62.97
2025-03-01,2025-03,Onions,1 Kg,Bahawalpur,72.84
2025-03-01,2025-03,Onions,1 Kg,Karachi,69.13
2025-03-01,2025-03,Onions,1 Kg,Hyderabad,56.58
2025-03-01,2025-03,Onions,1 Kg,Sukkur,53.82
2025-03-01,2025-03,Onions,1 Kg,Larkana,60.28
2025-03-01,2025-03,Onions,1 Kg,Peshawar,90.65
2025-03-01,2025-03,Onions,1 Kg,Bannu,72.87
2025-03-01,2025-03,Onions,1 Kg,Quetta,64.48
2025-03-01,2025-03,Onions,1 Kg,Khuzdar,83.03
2025-03-01,2025-03,Tomatoes,1 Kg,National Average,73.04
2025-03-01,2025-03,Tomatoes,1 Kg,Islamabad,108.19
2025-03-01,2025-03,Tomatoes,1 Kg,Rawalpindi,99.42
2025-03-01,2025-03,Tomatoes,1 Kg,Gujranwala,101.94
2025-03-01,2025-03,Tomatoes,1 Kg,Sialkot,86.8
2025-03-01,2025-03,Tomatoes,1 Kg,Lahore,83.41
2025-03-01,2025-03,Tomatoes,1 Kg,Faisalabad,83.24
2025-03-01,2025-03,Tomatoes,1 Kg,Sargodha,81.81
2025-03-01,2025-03,Tomatoes,1 Kg,Multan,70.56
2025-03-01,2025-03,Tomatoes,1 Kg,Bahawalpur,94.32
2025-03-01,2025-03,Tomatoes,1 Kg,Karachi,50.18
2025-03-01,2025-03,Tomatoes,1 Kg,Hyderabad,37.61
2025-03-01,2025-03,Tomatoes,1 Kg,Sukkur,48.99
2025-03-01,2025-03,Tomatoes,1 Kg,Larkana,50.42
2025-03-01,2025-03,Tomatoes,1 Kg,Peshawar,96.32
2025-03-01,2025-03,Tomatoes,1 Kg,Bannu,65.15
2025-03-01,2025-03,Tomatoes,1 Kg,Quetta,61.45
2025-03-01,2025-03,Tomatoes,1 Kg,Khuzdar,74.05
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,National Average,294.42
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Islamabad,348.79
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Rawalpindi,347.96
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Gujranwala,270.0
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Sialkot,280.0
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Lahore,280.83
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Faisalabad,295.76
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Sargodha,280.0
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Multan,324.88
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Bahawalpur,263.29
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Karachi,293.36
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Hyderabad,292.75
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Sukkur,275.0
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Larkana,280.0
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Peshawar,287.35
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Bannu,280.0
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Quetta,337.34
2025-04-01,2025-04,Pulse Masoor (Washed),1 Kg,Khuzdar,286.51
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,National Average,396.42
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Islamabad,432.27
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Rawalpindi,398.54
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Gujranwala,390.0
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Sialkot,390.0
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Lahore,389.48
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Faisalabad,348.19
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Sargodha,400.0
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Multan,403.45
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Bahawalpur,393.31
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Karachi,393.61
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Hyderabad,411.55
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Sukkur,400.0
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Larkana,348.2
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Peshawar,405.47
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Bannu,394.9
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Quetta,452.37
2025-04-01,2025-04,Pulse Moong (Washed),1 Kg,Khuzdar,400.0
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,National Average,463.56
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Islamabad,503.75
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Rawalpindi,489.9
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Gujranwala,420.0
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Sialkot,420.0
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Lahore,461.0
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Faisalabad,479.19
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Sargodha,480.0
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Multan,471.03
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Bahawalpur,443.31
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Karachi,411.97
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Hyderabad,424.72
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Sukkur,454.92
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Larkana,533.25
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Peshawar,443.31
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Bannu,489.9
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Quetta,504.94
2025-04-01,2025-04,Pulse Mash (Washed),1 Kg,Khuzdar,469.78
2025-04-01,2025-04,Pulse Gram,1 Kg,National Average,309.17
2025-04-01,2025-04,Pulse Gram,1 Kg,Islamabad,364.63
2025-04-01,2025-04,Pulse Gram,1 Kg,Rawalpindi,358.46
2025-04-01,2025-04,Pulse Gram,1 Kg,Gujranwala,281.31
2025-04-01,2025-04,Pulse Gram,1 Kg,Sialkot,292.2
2025-04-01,2025-04,Pulse Gram,1 Kg,Lahore,277.19
2025-04-01,2025-04,Pulse Gram,1 Kg,Faisalabad,300.0
2025-04-01,2025-04,Pulse Gram,1 Kg,Sargodha,274.12
2025-04-01,2025-04,Pulse Gram,1 Kg,Multan,304.33
2025-04-01,2025-04,Pulse Gram,1 Kg,Bahawalpur,281.49
2025-04-01,2025-04,Pulse Gram,1 Kg,Karachi,304.67
2025-04-01,2025-04,Pulse Gram,1 Kg,Hyderabad,295.75
2025-04-01,2025-04,Pulse Gram,1 Kg,Sukkur,293.18
2025-04-01,2025-04,Pulse Gram,1 Kg,Larkana,314.91
2025-04-01,2025-04,Pulse Gram,1 Kg,Peshawar,318.08
2025-04-01,2025-04,Pulse Gram,1 Kg,Bannu,308.2
2025-04-01,2025-04,Pulse Gram,1 Kg,Quetta,337.41
2025-04-01,2025-04,Pulse Gram,1 Kg,Khuzdar,373.21
2025-04-01,2025-04,Potatoes,1 Kg,National Average,63.61
2025-04-01,2025-04,Potatoes,1 Kg,Islamabad,71.21
2025-04-01,2025-04,Potatoes,1 Kg,Rawalpindi,70.94
2025-04-01,2025-04,Potatoes,1 Kg,Gujranwala,60.0
2025-04-01,2025-04,Potatoes,1 Kg,Sialkot,60.77
2025-04-01,2025-04,Potatoes,1 Kg,Lahore,58.07
2025-04-01,2025-04,Potatoes,1 Kg,Faisalabad,50.0
2025-04-01,2025-04,Potatoes,1 Kg,Sargodha,54.77
2025-04-01,2025-04,Potatoes,1 Kg,Multan,61.04
2025-04-01,2025-04,Potatoes,1 Kg,Bahawalpur,63.98
2025-04-01,2025-04,Potatoes,1 Kg,Karachi,71.16
2025-04-01,2025-04,Potatoes,1 Kg,Hyderabad,68.75
2025-04-01,2025-04,Potatoes,1 Kg,Sukkur,56.46
2025-04-01,2025-04,Potatoes,1 Kg,Larkana,57.56
2025-04-01,2025-04,Potatoes,1 Kg,Peshawar,79.93
2025-04-01,2025-04,Potatoes,1 Kg,Bannu,60.0
2025-04-01,2025-04,Potatoes,1 Kg,Quetta,64.48
2025-04-01,2025-04,Potatoes,1 Kg,Khuzdar,81.2
2025-04-01,2025-04,Onions,1 Kg,National Average,56.54
2025-04-01,2025-04,Onions,1 Kg,Islamabad,81.76
2025-04-01,2025-04,Onions,1 Kg,Rawalpindi,75.76
2025-04-01,2025-04,Onions,1 Kg,Gujranwala,64.47
2025-04-01,2025-04,Onions,1 Kg,Sialkot,60.77
2025-04-01,2025-04,Onions,1 Kg,Lahore,53.42
2025-04-01,2025-04,Onions,1 Kg,Faisalabad,43.28
2025-04-01,2025-04,Onions,1 Kg,Sargodha,52.33
2025-04-01,2025-04,Onions,1 Kg,Multan,51.4
2025-04-01,2025-04,Onions,1 Kg,Bahawalpur,57.32
2025-04-01,2025-04,Onions,1 Kg,Karachi,61.22
2025-04-01,2025-04,Onions,1 Kg,Hyderabad,48.15
2025-04-01,2025-04,Onions,1 Kg,Sukkur,42.29
2025-04-01,2025-04,Onions,1 Kg,Larkana,37.25
2025-04-01,2025-04,Onions,1 Kg,Peshawar,76.07
2025-04-01,2025-04,Onions,1 Kg,Bannu,56.33
2025-04-01,2025-04,Onions,1 Kg,Quetta,46.33
2025-04-01,2025-04,Onions,1 Kg,Khuzdar,77.38
2025-04-01,2025-04,Tomatoes,1 Kg,National Average,64.93
2025-04-01,2025-04,Tomatoes,1 Kg,Islamabad,100.64
2025-04-01,2025-04,Tomatoes,1 Kg,Rawalpindi,97.49
2025-04-01,2025-04,Tomatoes,1 Kg,Gujranwala,79.47
2025-04-01,2025-04,Tomatoes,1 Kg,Sialkot,87.12
2025-04-01,2025-04,Tomatoes,1 Kg,Lahore,71.24
2025-04-01,2025-04,Tomatoes,1 Kg,Faisalabad,68.13
2025-04-01,2025-04,Tomatoes,1 Kg,Sargodha,74.01
2025-04-01,2025-04,Tomatoes,1 Kg,Multan,61.48
2025-04-01,2025-04,Tomatoes,1 Kg,Bahawalpur,69.1
2025-04-01,2025-04,Tomatoes,1 Kg,Karachi,58.12
2025-04-01,2025-04,Tomatoes,1 Kg,Hyderabad,43.86
2025-04-01,2025-04,Tomatoes,1 Kg,Sukkur,38.34
2025-04-01,2025-04,Tomatoes,1 Kg,Larkana,31.09
2025-04-01,2025-04,Tomatoes,1 Kg,Peshawar,94.04
2025-04-01,2025-04,Tomatoes,1 Kg,Bannu,58.96
2025-04-01,2025-04,Tomatoes,1 Kg,Quetta,52.8
2025-04-01,2025-04,Tomatoes,1 Kg,Khuzdar,70.3
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,National Average,293.92
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Islamabad,348.79
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Rawalpindi,347.96
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Gujranwala,271.61
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Sialkot,270.0
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Lahore,280.83
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Faisalabad,295.76
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Sargodha,279.15
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Multan,327.72
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Bahawalpur,263.29
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Karachi,292.75
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Hyderabad,291.5
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Sukkur,275.0
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Larkana,280.0
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Peshawar,297.19
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Bannu,277.47
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Quetta,329.94
2025-05-01,2025-05,Pulse Masoor (Washed),1 Kg,Khuzdar,286.51
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,National Average,400.82
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Islamabad,432.27
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Rawalpindi,398.54
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Gujranwala,384.11
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Sialkot,390.0
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Lahore,389.48
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Faisalabad,371.66
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Sargodha,400.82
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Multan,407.7
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Bahawalpur,393.31
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Karachi,393.15
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Hyderabad,414.5
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Sukkur,414.91
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Larkana,389.69
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Peshawar,395.23
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Bannu,389.87
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Quetta,439.95
2025-05-01,2025-05,Pulse Moong (Washed),1 Kg,Khuzdar,414.73
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,National Average,457.78
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Islamabad,503.75
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Rawalpindi,489.9
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Gujranwala,420.0
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Sialkot,420.0
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Lahore,458.52
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Faisalabad,479.19
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Sargodha,480.0
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Multan,471.03
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Bahawalpur,434.14
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Karachi,410.04
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Hyderabad,430.28
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Sukkur,440.0
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Larkana,509.25
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Peshawar,426.31
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Bannu,474.92
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Quetta,482.39
2025-05-01,2025-05,Pulse Mash (Washed),1 Kg,Khuzdar,469.78
2025-05-01,2025-05,Pulse Gram,1 Kg,National Average,314.58
2025-05-01,2025-05,Pulse Gram,1 Kg,Islamabad,364.63
2025-05-01,2025-05,Pulse Gram,1 Kg,Rawalpindi,358.46
2025-05-01,2025-05,Pulse Gram,1 Kg,Gujranwala,281.64
2025-05-01,2025-05,Pulse Gram,1 Kg,Sialkot,290.0
2025-05-01,2025-05,Pulse Gram,1 Kg,Lahore,274.72
2025-05-01,2025-05,Pulse Gram,1 Kg,Faisalabad,291.95
2025-05-01,2025-05,Pulse Gram,1 Kg,Sargodha,291.5
2025-05-01,2025-05,Pulse Gram,1 Kg,Multan,317.55
2025-05-01,2025-05,Pulse Gram,1 Kg,Bahawalpur,292.47
2025-05-01,2025-05,Pulse Gram,1 Kg,Karachi,308.54
2025-05-01,2025-05,Pulse Gram,1 Kg,Hyderabad,297.47
2025-05-01,2025-05,Pulse Gram,1 Kg,Sukkur,306.52
2025-05-01,2025-05,Pulse Gram,1 Kg,Larkana,324.89
2025-05-01,2025-05,Pulse Gram,1 Kg,Peshawar,327.17
2025-05-01,2025-05,Pulse Gram,1 Kg,Bannu,329.05
2025-05-01,2025-05,Pulse Gram,1 Kg,Quetta,339.94
2025-05-01,2025-05,Pulse Gram,1 Kg,Khuzdar,373.21
2025-05-01,2025-05,Potatoes,1 Kg,National Average,62.85
2025-05-01,2025-05,Potatoes,1 Kg,Islamabad,81.96
2025-05-01,2025-05,Potatoes,1 Kg,Rawalpindi,72.37
2025-05-01,2025-05,Potatoes,1 Kg,Gujranwala,61.56
2025-05-01,2025-05,Potatoes,1 Kg,Sialkot,61.56
2025-05-01,2025-05,Potatoes,1 Kg,Lahore,61.31
2025-05-01,2025-05,Potatoes,1 Kg,Faisalabad,52.65
2025-05-01,2025-05,Potatoes,1 Kg,Sargodha,50.76
2025-05-01,2025-05,Potatoes,1 Kg,Multan,60.0
2025-05-01,2025-05,Potatoes,1 Kg,Bahawalpur,62.36
2025-05-01,2025-05,Potatoes,1 Kg,Karachi,68.07
2025-05-01,2025-05,Potatoes,1 Kg,Hyderabad,56.85
2025-05-01,2025-05,Potatoes,1 Kg,Sukkur,52.33
2025-05-01,2025-05,Potatoes,1 Kg,Larkana,49.44
2025-05-01,2025-05,Potatoes,1 Kg,Peshawar,75.95
2025-05-01,2025-05,Potatoes,1 Kg,Bannu,62.95
2025-05-01,2025-05,Potatoes,1 Kg,Quetta,62.02
2025-05-01,2025-05,Potatoes,1 Kg,Khuzdar,91.12
2025-05-01,2025-05,Onions,1 Kg,National Average,45.51
2025-05-01,2025-05,Onions,1 Kg,Islamabad,69.36
2025-05-01,2025-05,Onions,1 Kg,Rawalpindi,60.8
2025-05-01,2025-05,Onions,1 Kg,Gujranwala,52.95
2025-05-01,2025-05,Onions,1 Kg,Sialkot,44.72
2025-05-01,2025-05,Onions,1 Kg,Lahore,46.65
2025-05-01,2025-05,Onions,1 Kg,Faisalabad,38.13
2025-05-01,2025-05,Onions,1 Kg,Sargodha,42.29
2025-05-01,2025-05,Onions,1 Kg,Multan,39.05
2025-05-01,2025-05,Onions,1 Kg,Bahawalpur,39.05
2025-05-01,2025-05,Onions,1 Kg,Karachi,49.07
2025-05-01,2025-05,Onions,1 Kg,Hyderabad,44.04
2025-05-01,2025-05,Onions,1 Kg,Sukkur,36.34
2025-05-01,2025-05,Onions,1 Kg,Larkana,30.71
2025-05-01,2025-05,Onions,1 Kg,Peshawar,54.71
2025-05-01,2025-05,Onions,1 Kg,Bannu,42.3
2025-05-01,2025-05,Onions,1 Kg,Quetta,39.47
2025-05-01,2025-05,Onions,1 Kg,Khuzdar,60.98
2025-05-01,2025-05,Tomatoes,1 Kg,National Average,49.05
2025-05-01,2025-05,Tomatoes,1 Kg,Islamabad,72.45
2025-05-01,2025-05,Tomatoes,1 Kg,Rawalpindi,69.13
2025-05-01,2025-05,Tomatoes,1 Kg,Gujranwala,56.5
2025-05-01,2025-05,Tomatoes,1 Kg,Sialkot,51.54
2025-05-01,2025-05,Tomatoes,1 Kg,Lahore,46.52
2025-05-01,2025-05,Tomatoes,1 Kg,Faisalabad,50.0
2025-05-01,2025-05,Tomatoes,1 Kg,Sargodha,48.23
2025-05-01,2025-05,Tomatoes,1 Kg,Multan,47.59
2025-05-01,2025-05,Tomatoes,1 Kg,Bahawalpur,43.13
2025-05-01,2025-05,Tomatoes,1 Kg,Karachi,62.71
2025-05-01,2025-05,Tomatoes,1 Kg,Hyderabad,60.68
2025-05-01,2025-05,Tomatoes,1 Kg,Sukkur,31.3
2025-05-01,2025-05,Tomatoes,1 Kg,Larkana,16.35
2025-05-01,2025-05,Tomatoes,1 Kg,Peshawar,62.52
2025-05-01,2025-05,Tomatoes,1 Kg,Bannu,44.72
2025-05-01,2025-05,Tomatoes,1 Kg,Quetta,48.52
2025-05-01,2025-05,Tomatoes,1 Kg,Khuzdar,62.1
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,National Average,280.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Islamabad,330.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Rawalpindi,353.83
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Gujranwala,380.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Sialkot,340.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Lahore,351.28
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Faisalabad,360.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Sargodha,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Multan,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Bahawalpur,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Karachi,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Hyderabad,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Sukkur,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Larkana,270.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Peshawar,280.83
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Bannu,290.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Quetta,280.0
2025-06-01,2025-06,Pulse Masoor (Washed),1 Kg,Khuzdar,280.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,National Average,370.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Islamabad,420.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Rawalpindi,441.41
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Gujranwala,470.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Sialkot,390.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Lahore,411.19
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Faisalabad,430.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Sargodha,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Multan,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Bahawalpur,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Karachi,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Hyderabad,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Sukkur,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Larkana,380.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Peshawar,389.48
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Bannu,400.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Quetta,360.0
2025-06-01,2025-06,Pulse Moong (Washed),1 Kg,Khuzdar,363.3
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,National Average,470.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Islamabad,480.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Rawalpindi,503.75
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Gujranwala,530.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Sialkot,480.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Lahore,489.9
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Faisalabad,500.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Sargodha,410.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Multan,416.64
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Bahawalpur,420.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Karachi,420.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Hyderabad,420.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Sukkur,420.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Larkana,450.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Peshawar,458.52
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Bannu,470.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Quetta,460.0
2025-06-01,2025-06,Pulse Mash (Washed),1 Kg,Khuzdar,463.31
2025-06-01,2025-06,Pulse Gram,1 Kg,National Average,290.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Islamabad,340.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Rawalpindi,364.63
2025-06-01,2025-06,Pulse Gram,1 Kg,Gujranwala,400.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Sialkot,340.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Lahore,358.46
2025-06-01,2025-06,Pulse Gram,1 Kg,Faisalabad,380.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Sargodha,280.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Multan,280.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Bahawalpur,280.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Karachi,290.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Hyderabad,290.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Sukkur,290.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Larkana,270.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Peshawar,274.72
2025-06-01,2025-06,Pulse Gram,1 Kg,Bannu,280.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Quetta,280.0
2025-06-01,2025-06,Pulse Gram,1 Kg,Khuzdar,283.29
2025-06-01,2025-06,Potatoes,1 Kg,National Average,100.0
2025-06-01,2025-06,Potatoes,1 Kg,Islamabad,90.0
2025-06-01,2025-06,Potatoes,1 Kg,Rawalpindi,105.41
2025-06-01,2025-06,Potatoes,1 Kg,Gujranwala,120.0
2025-06-01,2025-06,Potatoes,1 Kg,Sialkot,76.0
2025-06-01,2025-06,Potatoes,1 Kg,Lahore,96.12
2025-06-01,2025-06,Potatoes,1 Kg,Faisalabad,120.0
2025-06-01,2025-06,Potatoes,1 Kg,Sargodha,80.0
2025-06-01,2025-06,Potatoes,1 Kg,Multan,86.53
2025-06-01,2025-06,Potatoes,1 Kg,Bahawalpur,90.0
2025-06-01,2025-06,Potatoes,1 Kg,Karachi,90.0
